case,period,dataset,sample_id,seed,mirror_energy,target_energy,error_energy,hamai_error_db,status,reason
rms_matched_gaussian_prediction,2,aishell1,sample_003,20260911,2.556094803475841e-05,8.288846235780127,16.48866303828136,-58.096084684664824,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_003,20260912,4.4172114764845274e-05,8.288846235780127,16.47790361860871,-55.7175375660384,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_004,20260908,6.921329828852374e-05,31.210938977077603,62.91950238616174,-59.58595727378359,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_004,20260909,5.7020518959979935e-05,31.210938977077603,62.38843205168202,-60.39072897817349,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_004,20260910,0.0004032906686976524,31.210938977077603,62.556718955202015,-51.90655787751135,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_004,20260911,0.00023042958203178037,31.210938977077603,62.52350417726481,-54.33505076428916,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_004,20260912,0.0005280406821873145,31.210938977077603,62.554975799946014,-50.73594476134432,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_005,20260908,4.4951465689559155e-06,13.10559475293931,25.9587881387266,-67.61540460437728,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_005,20260909,8.070163977754532e-06,13.10559475293931,26.359280822448415,-65.1405114388125,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_005,20260910,2.815616745788327e-05,13.10559475293931,26.272233100192032,-59.69923433815427,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_005,20260911,4.959109857506434e-05,13.10559475293931,26.22844559687276,-57.23368815380131,ok,
rms_matched_gaussian_prediction,2,aishell1,sample_005,20260912,0.0003849253366392238,13.10559475293931,26.062026513189686,-48.306316828726075,ok,
